0.11294         103.82049938786 1.2611730816605 1 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.115223        102.46628508242 2.4002481172835 1 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 0 
0.117506        101.57689032766 2.1574218316199 1 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 0 
0.119789        122.36120384168 4.7862949489146 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 0 
0.122072        121.90207793852 4.6777522214904 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 0 
0.124355        108.57927870267 0.97799245175915 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.126638        105.17023883879 0.94807215433866 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.128922        104.3970176695  0.8752563217447 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.131205        104.10089041317 0.84680235494128 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.133488        102.84914476446 0.84306857649196 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.135771        102.80551248756 0.73330836518013 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 2 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in3.dat 0 
0.138054        99.722191454001 1.395028822489  0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 0 
0.140337        99.658834031955 1.3203806296654 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 0 
0.14262         99.899711778035 1.2634545836688 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in1.dat 1 /home/yannick/imp/saxsmerge_benchmark/input/Y1/in2.dat 0 
