0               173.56534350715 0.49835575214579 173.15661621094 --- --- --- --- --- 1 
0.0026741728329698 171.45308484269 0.38874493324901 171.11450195312 --- --- --- --- --- 1 
0.0053483456659397 165.51178238222 0.29251097689784 165.13203430176 --- --- --- --- --- 1 
0.0080225184989095 156.18796299691 0.21291377669523 155.6241607666  1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.010696691331879 144.13948009297 0.15204455514423 143.22923278809 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.013370864164849 130.15976875036 0.11033289210069 128.73822021484 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.016045036997819 115.09162956509 0.085421845507176 113.01153564453 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 1 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in5.dat 0 
0.018719209830789 99.743436976782 0.071598012984253 96.895683288574 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 4 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in2.dat 0 
0.021393382663759 84.819237655691 0.062431886832755 81.15062713623  1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.024067555496729 70.870809935911 0.054122385152053 66.396194458008 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.026741728329698 58.275253252112 0.045744628995944 53.081676483154 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.029415901162668 47.237082751301 0.037887839862161 41.478771209717 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.032090073995638 37.810039046216 0.031499494676907 31.694498062134 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.034764246828608 29.931510228004 0.027142918041389 23.698522567749 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.037438419661578 23.461827854608 0.024616058109121 17.35831451416  0 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 4 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in2.dat 0 
0.040112592494548 18.221576285973 0.023146049337988 12.476026535034 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.042786765327518 14.02199219619  0.02197325863327 8.8221797943115 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.045460938160487 10.685937514313 0.020706968920389 6.1630277633667 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.048135110993457 8.0729167997214 0.01931509574502 4.2938647270203 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.050809283826427 6.1227686285478 0.017970151717247 3.0914433002472 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.053483456659397 4.6526113902701 0.016882373252077 2.3186099529266 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.056157629492367 3.5377908040262 0.016161352679383 1.8107355833054 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.058831802325337 2.7037465012452 0.015758678419922 1.4702147245407 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.061505975158307 2.0975246210274 0.015526558757423 1.2376993894577 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.064180147991276 1.6746394475452 0.015332730331422 1.076268196106  1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.066854320824246 1.3943500140257 0.015128826897197 0.96246713399887 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.069528493657216 1.2192159038728 0.01492861180814 0.88110989332199 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.072202666490186 1.1163471187653 0.014730346755595 0.82218945026398 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
0.074876839323156 1.0587816993424 0.014462654383248 0.77900391817093 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 /home/yannick/imp/saxsmerge_benchmark/input/Thyroglobulin/in6.dat 0 
