0.0591093       134.93037488806 35.664939112798 0 -1              0 None None None None None 
0.0618416       126.69658070853 29.459180364511 0 -1              0 None None None None None 
0.0645739       125.78166523636 24.946171014214 0 -1              0 None None None None None 
0.0673062       127.38896120287 21.580255296281 0 -1              0 None None None None None 
0.0700385       120.78709019405 18.715933418365 0 -1              0 None None None None None 
0.0727708       119.73375796568 16.072514595105 0 -1              0 None None None None None 
0.0755031       119.94145727831 13.928464262084 0 -1              0 None None None None None 
0.0782354       114.1233544614  12.241827158151 0 -1              0 None None None None None 
0.0809677       118.16859528831 10.644871650281 0 -1              0 None None None None None 
0.0837001       115.34729683944 9.5152989385052 0 -1              0 None None None None None 
0.0864324       113.76982055996 8.2742065315084 0 -1              0 None None None None None 
0.0891647       117.12505459896 7.4902306402951 0 -1              0 None None None None None 
0.091897        106.69068620203 6.8414076589478 0 -1              0 None None None None None 
0.0946293       109.96447243915 6.0268851331117 0 -1              0 None None None None None 
0.0973616       107.31867990946 5.487445511198  0 -1              0 None None None None None 
0.100094        107.03190650137 4.9157531531649 0 -1              0 None None None None None 
0.102826        103.1672157198  4.5419982400747 0 -1              0 None None None None None 
0.105559        103.95840174429 4.096052980178  0 -1              0 None None None None None 
0.108291        102.76413069663 3.7030562093386 0 -1              0 None None None None None 
0.111023        101.94075127868 3.4533719642186 0 -1              0 None None None None None 
0.113755        100.91709038068 3.1191689345206 0 -1              0 None None None None None 
0.116488        99.886011650092 2.8942305789348 0 -1              0 None None None None None 
0.11922         101.16187885629 2.6811162485042 0 -1              0 None None None None None 
0.121952        96.27604923981  2.467022764171  1 4.4408920985006E-16 0 0 /home/yannick/imp/saxsmerge_benchmark/input/Y2/in1.dat 0 0 1.6220580434378E-11 
0.124685        97.696860894899 2.3476846733959 1 2.2204460492503E-16 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Y2/in1.dat 0 0 1.5967893673974E-11 
0.127417        96.513716596128 2.139035878187  1 1.1102230246252E-16 1 0 /home/yannick/imp/saxsmerge_benchmark/input/Y2/in1.dat 0 0 1.5684342713485E-11 
