0.00547940713858 119.91578510932 0.42274296175636 0 -1              0 None None None None None 
0.00602734746712 117.53479394505 0.15161190529736 0 -1              0 None None None None None 
0.00657528768557 119.19291115987 0.11186060105623 0 -1              0 None None None None None 
0.00712322778392 119.68305740973 0.09446126997134 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 1 0 0.34624166747185 
0.00767116775216 119.54659831266 0.084285918702837 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 1 0 0.59504726191174 
0.00821910758029 119.18806041859 0.076464186375219 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 1 0 0.94245492968727 
0.00876704725829 118.52954998255 0.070848663865625 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 1 0 0.66796029114486 
0.00931498677616 117.82977766178 0.066878081983808 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 1 0 0.33811275122544 
0.00986292612389 117.45494661502 0.062425370439083 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 1 0 0.13472690772899 
0.0104108652915 117.34196221161 0.057897161935823 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 0.043111312476289 
0.0109588042689 116.2926980341  0.052905111596811 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 0.011654473686127 
0.0115067430462 115.1062819811  0.050143285877337 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 0.0028371028983782 
0.0120546816133 114.64000500942 0.048476039778704 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 0.00066080833211535 
0.0126026199602 113.83699729415 0.04660142051282 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 0.00015463661645931 
0.0131505580769 112.57771573864 0.045291149682663 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 3.7666784526325E-05 
0.0136984959534 111.5815943356  0.043588813216473 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 9.7809007435501E-06 
0.0142464335797 110.42499801204 0.042694719368443 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 2.7490708174316E-06 
0.0147943709458 109.34997832799 0.041443296051176 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 8.4404118982917E-07 
0.0153423080417 108.51060903696 0.040415892174468 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 2.8451156364184E-07 
0.0158902448574 107.63970639454 0.039660320358822 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 1.0552313001178E-07 
0.0164381813828 106.94297763943 0.038538587219181 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 4.307086776123E-08 
0.016986117608  105.98166602617 0.037964110378873 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 1.9321261257588E-08 
0.0175340535229 104.49709254421 0.036911068656801 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 9.5023673374328E-09 
0.0180819891176 103.54967270806 0.036112795884854 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 5.1063744344049E-09 
0.018629924382  102.59965844635 0.035448666723404 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 2.9862299300021E-09 
0.0191778593061 101.57904039715 0.034592589034965 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 1.8919203981227E-09 
0.0197257938799 100.31518867988 0.034086610086178 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 1.2923249137486E-09 
0.0202737280935 99.028297604723 0.033171371891463 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 9.4714103227034E-10 
0.0208216619367 98.016031673441 0.032540968139709 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 7.4123973625717E-10 
0.0213695953997 97.028939433619 0.031900957922744 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 6.1665139661216E-10 
0.0219175284723 95.595201818548 0.031274722082023 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 5.4307158769973E-10 
0.0224654611446 94.305407272484 0.03066974265942 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 5.0444581844999E-10 
0.0230133934066 93.384167340853 0.029964315112327 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 4.9265946877597E-10 
0.0235613252483 92.162231740182 0.029528437505177 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 5.0458792699715E-10 
0.0241092566596 90.976488097338 0.028881535589963 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 5.409062087125E-10 
0.0246571876306 89.391921353168 0.02822917211738 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 6.0603033702478E-10 
0.0252051181512 88.353528622183 0.027754707794504 1 0               1 0 /home/yannick/imp/saxsmerge_benchmark/input/Ferritin/in4.dat 0 0 7.0908012794746E-10 
